Keyword,Epoch,Word_1,Similarity_1,Word_2,Similarity_2,Word_3,Similarity_3,Word_4,Similarity_4,Word_5,Similarity_5,Word_6,Similarity_6,Word_7,Similarity_7,Word_8,Similarity_8,Word_9,Similarity_9,Word_10,Similarity_10
Asylmißbrauch,5,Gewalttätigkeit,0.6744359731674194,Erpressung,0.6601988077163696,Gewalttat,0.6489495038986206,Fremdenhaß,0.6433135867118835,Drogenkonsum,0.6423304080963135,Extremismus,0.64029461145401,Verschleppung,0.6398084163665771,unsachgemäß,0.6359466910362244,Gewalttäter,0.6269202828407288,Menschenhandel,0.6185129880905151
Asylmißbrauch,6,Rechtsradikalismus,0.5544989705085754,Mißbrauch,0.5474727153778076,Piraterie,0.5312221646308899,Korruption,0.5288561582565308,Rechtsextremismus,0.5264736413955688,Kinderarbeit,0.522646427154541,Steuerhinterziehung,0.5091872811317444,Todesstrafe,0.5089430809020996,Lohndumping,0.5065076947212219,Rassismus,0.5052350163459778
Asylbewerber,2,Muttergesellschaft,0.6675959825515747,Nettoentgelt,0.6443917155265808,Installation,0.6298010349273682,Förderungsdarlehen,0.6254497766494751,Windschutzscheibe,0.6245783567428589,kraftfahrend,0.6219156980514526,vermittelt,0.6213213205337524,Kapitalbeteiligung,0.6204824447631836,Ingelheim,0.6200056672096252,Zuchtvieh,0.6188473105430603
Asylbewerber,3,asylsuchend,0.6302709579467773,Ausländerbehörde,0.6158915758132935,Zirndorf,0.6009353399276733,Reisende,0.5879777669906616,Insasse,0.5851861238479614,registriert,0.5761821269989014,Verletzte,0.570421576499939,Person,0.5697888135910034,Bewachung,0.5679893493652344,Medikament,0.5668525695800781
Asylbewerber,4,Flüchtling,0.7336225509643555,Aussiedler,0.6758981347084045,Ausländer,0.6722576022148132,Einreise,0.6608673334121704,Übersiedler,0.6518131494522095,Kriegsdienstverweigerer,0.6492904424667358,asylsuchend,0.6481086015701294,Familienangehörige,0.6357563734054565,Zuwanderer,0.6323065161705017,Türke,0.6320959329605103
Asylbewerber,5,Flüchtling,0.7888511419296265,asylsuchend,0.7647668719291687,Zuwanderer,0.7456104755401611,Ausländer,0.6835855841636658,Aussiedler,0.6758498549461365,Einreise,0.6673226952552795,abgelehnt,0.6523391008377075,Einwanderer,0.6483374834060669,Abschiebung,0.6368030905723572,Spätaussiedler,0.618092954158783
Asylbewerber,6,Ausländer,0.7346249222755432,Flüchtling,0.7334458231925964,asylsuchend,0.6953282952308655,Aufenthalt,0.6678804755210876,Aussiedler,0.6655471324920654,Abschiebung,0.6627668738365173,Spätaussiedler,0.6470544934272766,Einreise,0.6443655490875244,Asyl,0.6443637609481812,Zuzug,0.639244794845581
Asylbewerber,7,asylsuchend,0.8079216480255127,Flüchtling,0.8011799454689026,Geflüchtete,0.7794148325920105,Zuwanderer,0.7359583377838135,Minderjährige,0.7083311080932617,abgelehnt,0.6939939260482788,minderjährig,0.690579891204834,Abschiebung,0.6809368133544922,Rückführung,0.6634747385978699,subsidiär,0.6585058569908142
Asylbewerber,8,Ausländer,0.7291505932807922,Flüchtling,0.7126749157905579,abgelehnt,0.6993681788444519,Straftäter,0.6748722791671753,Person,0.666379988193512,Geflüchtete,0.6584834456443787,Zuwanderer,0.6557689905166626,Vermögenswert,0.6548446416854858,Sozialleistung,0.6528433561325073,tatverdächtig,0.6475131511688232
Asylsuchende,1,Chamberlain,0.7512640357017517,Hydraulik,0.7494410872459412,Hilfslehrer,0.736525297164917,Posterior,0.7337439060211182,Rollschuh,0.7320257425308228,deft,0.7316914200782776,Fahrdienstleiter,0.7309128046035767,Neunundvierzigst,0.7308525443077087,ii,0.7297250628471375,Bundeswehrbedarf,0.7280936241149902
Asylsuchende,3,Gudrun,0.6816838979721069,Schleusung,0.6790338158607483,Santa,0.6741264462471008,Bergwerksverein,0.6702511310577393,Gestellung,0.6689286231994629,Itzeho,0.6678248047828674,venerisch,0.6669299006462097,Lohaus,0.6668868064880371,Investmentanteil,0.666208803653717,eintägig,0.664452075958252
Asylsuchende,4,asylsuchend,0.5915483236312866,Heimatvertriebene,0.5882816910743713,Unfallopfer,0.5869452953338623,Grieche,0.5849384069442749,Einheimische,0.5844759345054626,Gastarbeiter,0.5830270648002625,Freitod,0.5815049409866333,Rauschgift,0.5803169012069702,Freud,0.579840362071991,Gemeinschaftsunterkunft,0.5764920115470886
Asylsuchende,5,Einwanderer,0.6804671287536621,Ausländerin,0.6560801267623901,Kriegsdienstverweigerer,0.6553974151611328,Deserteur,0.6246748566627502,Flüchtling,0.6187195777893066,straffällig,0.6142212748527527,Abschiebung,0.6077362895011902,Ausländer,0.6063387989997864,asylsuchend,0.5922196507453918,Einreise,0.5881226062774658
Asylsuchende,6,Aussiedler,0.5958849787712097,Einwanderer,0.5950875282287598,geduldet,0.5880391597747803,asylsuchend,0.5788615942001343,Aufenthalt,0.5659077167510986,Spätaussiedler,0.5639777779579163,Minderjährige,0.5592360496520996,minderjährig,0.5591371059417725,Ausländer,0.5538085699081421,Familienangehörige,0.5518901944160461
Asylsuchende,7,Geflüchtete,0.7015909552574158,schutzsuchend,0.6949566602706909,Zuwanderer,0.6927400827407837,abgelehnt,0.6802910566329956,Minderjährige,0.6669094562530518,minderjährig,0.6630643010139465,asylsuchend,0.6574414372444153,geduldet,0.6528645157814026,Flüchtling,0.651178240776062,Sprachkurs,0.635026216506958
Asylsuchende,8,Verpachtung,0.6692721247673035,ausfliegen,0.6482812166213989,Tourist,0.6440483927726746,Heer,0.6439319252967834,griechisch,0.6404775977134705,unerlaubt,0.639576256275177,rekrutieren,0.632542610168457,festnehmen,0.6312446594238281,Gemeinnützigkeit,0.6291902661323547,arbeitsuchend,0.6286541819572449
multikulturell,4,klassenlos,0.6831827759742737,Maxplanck,0.616857647895813,Fraunhof,0.6140033602714539,pluralistisch,0.5989478230476379,postindustriell,0.5965920090675354,kinderfreundlich,0.5868276357650757,plural,0.5797807574272156,Planck,0.5777208209037781,arbeitsteilig,0.5687903165817261,Duisberg,0.5575811862945557
multikulturell,5,pluralistisch,0.6676421761512756,kinderfreundlich,0.6597970724105835,durchraßt,0.6372060775756836,zivilisiert,0.6231011152267456,autoritär,0.5962657928466797,geprägt,0.5938616991043091,durchrasst,0.5921537280082703,freiheitlich,0.58846515417099,patriarchal,0.5849449634552002,humanistisch,0.5833404660224915
multikulturell,6,pluralistisch,0.6569094061851501,durchrasst,0.6220530867576599,tolerant,0.6165828704833984,alternd,0.606075644493103,kinderfreundlich,0.602021336555481,Spaltung,0.5838342905044556,freiheitlich,0.5773548483848572,plural,0.5627431869506836,zivilisiert,0.5600311756134033,aufgeklärt,0.5525842308998108
multikulturell,7,plural,0.664369523525238,gespalten,0.6479542851448059,tolerant,0.6453039050102234,pluralistisch,0.618644118309021,alternd,0.6150654554367065,kinderfreundlich,0.6003996729850769,Keimzelle,0.595132052898407,weltoffen,0.5947629809379578,zivilisiert,0.5900993943214417,zerrissen,0.584289014339447
multikulturell,8,Homo,0.8001851439476013,Mitbenutzung,0.798909604549408,einschreiben,0.7985214591026306,indonesisch,0.7978794574737549,Konfliktfeld,0.7945791482925415,Allzweckwaffe,0.7939321398735046,nachmelden,0.7925687432289124,aufspalten,0.791446328163147,Wirtschaftsführer,0.7910979986190796,Laos,0.7909134030342102
Integration,1,Zusammenschluß,0.7563056945800781,Sicherheitssystem,0.7462884783744812,Föderation,0.7397968769073486,Verteidigungsgemeinschaft,0.6952412724494934,Zusammenschlusse,0.6846290230751038,Kontinent,0.6464653611183167,kontinental,0.6374468207359314,Gemeinschaft,0.6306852698326111,Einigungspolitik,0.6295145750045776,Verteidigungsorganisation,0.625697910785675
Integration,2,atlantisch,0.7123228311538696,Zusammenschluß,0.6935487985610962,Gemeinschaft,0.6922717690467834,Friedensordnung,0.6846925020217896,Sicherheitssystem,0.6800631284713745,Einigungswerk,0.6710694432258606,Integrationsprozeß,0.6540668606758118,Verteidigungsgemeinschaft,0.643376350402832,Wirtschaftsgemeinschaft,0.6381288766860962,Europa,0.6378500461578369
Integration,3,Einigungsprozeß,0.6943884491920471,Friedensordnung,0.6720812916755676,Aufbau,0.6383360028266907,Einigungswerk,0.6355563998222351,Sicherheitssystem,0.6203688383102417,Regionalpolitik,0.6158685684204102,Gemeinschaft,0.6131031513214111,Verteidigungsgemeinschaft,0.6006853580474854,Ausrichtung,0.5977862477302551,Einigung,0.5900315046310425
Integration,4,Zusammenwachsen,0.6104459762573242,Eingliederung,0.5987358689308167,Sicherheitssystem,0.5908479690551758,Gemeinschaft,0.5797513723373413,Friedensordnung,0.5786454677581787,Integrationsprozeß,0.5779426693916321,Miteinander,0.5662302374839783,Zusammenleben,0.5432618856430054,Einigungsprozeß,0.5272075533866882,Partnerschaft,0.5263200402259827
Integration,5,Integrationsprozeß,0.6610689759254456,Zusammenwachsen,0.6291193962097168,Gemeinschaft,0.6100911498069763,Friedensordnung,0.6094677448272705,Eingliederung,0.5868248343467712,Zusammenleben,0.5784743428230286,Zusammenhalt,0.5596329569816589,Einigungsprozeß,0.5433123111724854,Einigungswerk,0.5428876280784607,Union,0.5381895303726196
Integration,6,Integrationspolitik,0.605656623840332,Eingliederung,0.5572853088378906,Integrationsprozeß,0.5421106219291687,Teilhabe,0.5394530296325684,Chancengleichheit,0.5139522552490234,Einigungsprozeß,0.5127124786376953,Demokratisierung,0.5088371634483337,Beschäftigungspolitik,0.5072451829910278,Zuwanderung,0.4962176978588104,Zusammenhalt,0.49184414744377136
Integration,7,Zuwanderung,0.5962749719619751,Eingliederung,0.5356488823890686,Vermittlung,0.5311537981033325,Einwanderung,0.5301464200019836,Unterbringung,0.5272215008735657,Bildung,0.5259016156196594,Chancengleichheit,0.5245233178138733,Grundbildung,0.5242478847503662,irregulär,0.5197858810424805,Teilhabe,0.5136668086051941
Integration,8,Teilhabe,0.7189589738845825,Betreuung,0.6806491017341614,Ausbildung,0.6683216691017151,Sicherung,0.655819296836853,Chancengleichheit,0.645213782787323,Qualifizierung,0.6400713920593262,Gleichstellung,0.6318206191062927,Stärkung,0.6303189992904663,Vielfalt,0.6285807490348816,Gleichberechtigung,0.6190829277038574
Einwanderungsland,2,Bevölkerungsdichte,0.6295628547668457,Produktionszweig,0.5933733582496643,Klient,0.5930004119873047,Wirtschaftsform,0.5915653109550476,fortbewegen,0.5879684686660767,Staub,0.58757084608078,Anfälligkeit,0.578376293182373,Interessenunterschied,0.57755047082901,Bewegungsarmut,0.5754055976867676,Langmut,0.5750013589859009
Einwanderungsland,3,Amigo,0.44719198346138,Nuklearmacht,0.44369882345199585,Naturereignis,0.43671128153800964,Mißentwicklung,0.43134769797325134,Zentralinstanz,0.4299631416797638,Nachtwächterstaat,0.4214637875556946,Mineralölgeschäft,0.409045547246933,Schmierseife,0.40853944420814514,Zentralort,0.4074556827545166,Sparanreiz,0.40545180439949036
Einwanderungsland,4,Einbahnstraße,0.685408890247345,Naturgesetz,0.6819038987159729,Ruhmesblatt,0.675029993057251,Seltenheit,0.6622089147567749,Pappenstiel,0.6476240158081055,Schulreform,0.6288778185844421,Selbstzweck,0.6178115010261536,Kavaliersdelikt,0.611566424369812,Hinderungsgrund,0.6103447675704956,Atommacht,0.6065464615821838
Einwanderungsland,5,wiedervereinigt,0.6264635324478149,Sonderrolle,0.6192034482955933,geeint,0.5968154072761536,Blik,0.5965970754623413,Transitland,0.5949891805648804,vereinen,0.5908219218254089,Festung,0.561877965927124,Kavaliersdelikt,0.5607267022132874,Industriestandort,0.5560396909713745,Kernland,0.5511924028396606
Einwanderungsland,6,Sanierungsfall,0.6212575435638428,wiedervereinigt,0.6132978200912476,Kulturstaat,0.5758795142173767,Industriestandort,0.5747742056846619,Schande,0.542182981967926,Armenhaus,0.5279344320297241,Novum,0.5259215831756592,Exportland,0.5231523513793945,Blik,0.5197113156318665,kindergerecht,0.5104612708091736
Einwanderungsland,7,Kulturnation,0.6489030718803406,Industriestandort,0.6108384132385254,Industrienation,0.5890995860099792,Exportland,0.5781919360160828,Vorreiter,0.5674516558647156,Reiseziel,0.5500569939613342,weltoffen,0.5428369045257568,Reiseland,0.537431538105011,Wirtschaftsnation,0.537183403968811,Industrieland,0.5353123545646667
Einwanderungsland,8,Industrieland,0.698801577091217,Industriestandort,0.6588692665100098,modern,0.6333565711975098,weltoffen,0.6159172654151917,Industrienation,0.6114141941070557,Alternative,0.5801422595977783,leistungsfähig,0.5714719891548157,Führungsrolle,0.5682275295257568,fortschrittlich,0.5523661375045776,wettbewerbsfähig,0.5491412878036499
Migrationshintergrund,6,Behinderung,0.6991057395935059,Lernschwierigkeit,0.6816422343254089,Handicap,0.6217472553253174,Hochschulabschluss,0.5918984413146973,Migrant,0.5780956149101257,Vermittlungshemmnis,0.5718607306480408,jugendlich,0.5622632503509521,verheiratet,0.5551717281341553,schulpflichtig,0.5532031059265137,neugeboren,0.5402087569236755
Migrationshintergrund,7,Downsyndrom,0.7767979502677917,Behinderung,0.7469847798347473,Handicap,0.7348383069038391,Pflegebedarf,0.6570903658866882,Migrationsgeschichte,0.6459951996803284,Beeinträchtigung,0.6434318423271179,Zuwanderungsgeschichte,0.6187942624092102,Schwerbehinderung,0.6149314641952515,Kleinkind,0.5996950268745422,Demenz,0.5905233025550842
Migrationshintergrund,8,Migrationsgeschichte,0.8063539862632751,Behinderung,0.7340809106826782,Mukoviszidos,0.7036405801773071,Zuwanderungsgeschichte,0.6998926401138306,Hauptschulabschluss,0.6756457686424255,Vorerkrankung,0.651698887348175,Saatgutkonzern,0.639147937297821,Messer,0.6325987577438354,Suchterkrankung,0.6257705688476562,Verdammung,0.6199427247047424
Geflüchtete,1,Heydebreck,0.7985048890113831,Rotkäppchen,0.7950581312179565,Gotha,0.7949199676513672,Costa,0.793851912021637,nolent,0.7931948304176331,Korbware,0.7931874990463257,Hopfenbau,0.7911561727523804,Sprengmittel,0.7899976968765259,klemmen,0.7898598909378052,Vertriebsgebühr,0.7888965606689453
Geflüchtete,2,herausdrängen,0.5501757860183716,Nordwesten,0.5426318645477295,hinausdrängen,0.5301285982131958,Nagetier,0.5266085863113403,Explosionsunglück,0.5240206122398376,rutschen,0.5233643054962158,Holzeinfuhr,0.5213956236839294,Schuldenmache,0.5191254615783691,Liechtenstein,0.5160435438156128,Tiefebene,0.513184666633606
Geflüchtete,3,widerlich,0.5650852918624878,eintreffend,0.55766761302948,fernmelden,0.5515733361244202,Hafenstadt,0.5473666787147522,Grenzübergangsstelle,0.5400875210762024,Paderborn,0.5389981865882874,landesunmittelbar,0.5363936424255371,Obdachlosigkeit,0.5336014628410339,Volkspolizei,0.5306727290153503,Steinchen,0.5276939272880554
Geflüchtete,4,Prüfungsmethode,0.6937809586524963,Mundi,0.6840558648109436,Ausbildungslehrgänge,0.681085467338562,Pflegesatzregelung,0.6809794306755066,Propagandatitel,0.6787917613983154,Halbwais,0.6779757738113403,gestattet,0.6774483919143677,Schinken,0.6741576790809631,brechend,0.6739132404327393,Verkehrsaufgabe,0.6722508072853088
Geflüchtete,5,Oberstabsfeldwebel,0.752334475517273,Weiterlesen,0.7488989233970642,Strammstehen,0.7456169128417969,Marmor,0.7454874515533447,Haltsausschuß,0.7423215508460999,illiberal,0.7407988905906677,Existenzvernichtung,0.7369776964187622,Contradictio,0.7366988062858582,Konservierungsstoff,0.7365518808364868,ersetzt,0.7354043126106262
Geflüchtete,6,vortreten,0.5130814909934998,angedeihen,0.48719868063926697,verhungern,0.4536624252796173,walten,0.450058251619339,herumliegen,0.43635937571525574,brachliegen,0.43590664863586426,unberücksichtigen,0.4339621067047119,sausen,0.4332769513130188,verlauten,0.42347249388694763,beeindrukk,0.4227719008922577
Geflüchtete,7,Flüchtling,0.8579496145248413,Zuwanderer,0.7353059649467468,asylsuchend,0.7163674831390381,Einwanderer,0.6669474244117737,Minderjährige,0.6351444721221924,Mensch,0.606887936592102,Rückkehrer,0.6003108620643616,Flüchtlingsfamilie,0.576992928981781,schutzbedürftig,0.5725659132003784,Vertriebene,0.572055459022522
Geflüchtete,8,Flüchtling,0.858971893787384,Aufnahme,0.7155907154083252,Ukrainer,0.6423216462135315,Studierende,0.5979325175285339,Hilfe,0.5972725749015808,Unterbringung,0.5948390364646912,Zuwanderer,0.5931800603866577,Mensch,0.5870457291603088,Person,0.5742554068565369,Anrainerstaat,0.5702472925186157
Flüchtende,1,Sexta,0.606214702129364,Gastgeschenk,0.5680427551269531,Planungsaufgabe,0.5678759217262268,Geburtenjahrgang,0.5457062125205994,Beteiligungsgesellschaft,0.5445489287376404,Oberpfälzer,0.541311502456665,Produktionsrichtung,0.5380663871765137,Arbeiterfamilie,0.534347653388977,Verfärbung,0.5323867797851562,Qualitätsfrage,0.5306801199913025
Flüchtende,2,hausieren,0.43845802545547485,vonstatten,0.435837060213089,bergab,0.43436676263809204,Raufen,0.42183202505111694,halbleer,0.40957173705101013,verlustig,0.40579739212989807,Hauptart,0.402931809425354,Steuerverlust,0.3841903805732727,Tritt,0.3830353021621704,Irre,0.38026392459869385
Flüchtende,3,Abriegelung,0.3767756521701813,Geschütz,0.371894508600235,verleumderisch,0.36951327323913574,Antragsgegner,0.36916583776474,gehässig,0.3682040572166443,Vermögensteuerfreibetrag,0.35936903953552246,Körperverletzung,0.35730957984924316,Herzen,0.3568759560585022,gemacht,0.35183364152908325,vorauszusehend,0.3516695201396942
Flüchtende,4,Diemer,0.5306046009063721,Funck,0.4938546121120453,Gemahlin,0.44491812586784363,Fock,0.4352273941040039,Rust,0.4334428012371063,Müttergenesungswerk,0.41814693808555603,Walz,0.41621601581573486,Landarbeit,0.415409654378891,Würfel,0.41414889693260193,benachteiligend,0.41216912865638733
Flüchtende,5,Bakterie,0.6220088005065918,Importware,0.6185868382453918,Bruttoregistertonne,0.6183171272277832,nazistisch,0.6039961576461792,Transportkapazität,0.6019482612609863,Tropus,0.5996955633163452,Inserat,0.5992158651351929,Zugangsweg,0.5966107249259949,Erziehungsmethode,0.5909600853919983,fabrikmäßig,0.5903767347335815
Flüchtende,7,Schmuggler,0.6309528946876526,Hoffnungslosigkeit,0.5766962766647339,sadistisch,0.5755739212036133,Horde,0.5750953555107117,Plünderung,0.5691405534744263,deportieren,0.5686744451522827,zurückkehrend,0.567633867263794,Cholera,0.565922200679779,Deportation,0.5655889511108398,Staatsmacht,0.5651053190231323
Flüchtende,8,Krebs,0.695949375629425,Todesopfer,0.6914269924163818,Protestierende,0.6793080568313599,Tötung,0.6765575408935547,Verwundete,0.6726858019828796,Erkrankte,0.6561362147331238,Unterernährung,0.6528510451316833,Betreuer,0.6480035781860352,Demonstrant,0.6462451219558716,schänden,0.6437326669692993
